Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
AMD240823C00148000,AMD240823C00148000,Sell,Cancelled,0,1,@5.25,,DAY,08/15/2024 14:44:18 EDT,
AMD240823C00148000,AMD240823C00148000,Sell,Cancelled,0,1,1.67,,DAY,08/15/2024 14:44:18 EDT,
AAPL240823C00227500,AAPL240823C00227500,Buy,Cancelled,0,1,@1.56,,GTC,08/15/2024 10:16:21 EDT,
AMD240823C00148000,AMD240823C00148000,Buy,Filled,1,1,@2.08,2.08,GTC,08/15/2024 10:11:42 EDT,08/15/2024 10:16:01 EDT
DELL240823C00103000,DELL240823C00103000,Sell,Filled,1,1,@4.10,4.10,DAY,08/14/2024 10:56:51 EDT,08/14/2024 10:57:39 EDT
NKE240823C00080000,NKE240823C00080000,Buy,Filled,1,1,@0.500,0.500,DAY,08/14/2024 09:39:29 EDT,08/14/2024 09:39:29 EDT
INTC240823C00020500,INTC240823C00020500,Sell,Filled,1,1,@0.440,0.440,DAY,08/14/2024 09:39:11 EDT,08/14/2024 09:39:11 EDT
MARA Vertical,,Buy,Filled,1,1,0.150,0.150,DAY,08/13/2024 12:56:58 EDT,08/13/2024 12:56:58 EDT
,MARA240816C00017000,Buy,Filled,1,1,@0.220,0.220,DAY,08/13/2024 12:56:58 EDT,08/13/2024 12:56:58 EDT
,MARA240816C00018000,Sell,Filled,1,1,@0.070,0.070,DAY,08/13/2024 12:56:58 EDT,08/13/2024 12:56:58 EDT
INTC Calendar,,Buy,Filled,1,1,-0.050,-0.050,DAY,08/13/2024 12:55:29 EDT,08/13/2024 12:55:30 EDT
,INTC240823C00020500,Buy,Filled,1,1,@0.450,0.450,DAY,08/13/2024 12:55:29 EDT,08/13/2024 12:55:30 EDT
,INTC240816C00020000,Sell,Filled,1,1,@0.500,0.500,DAY,08/13/2024 12:55:29 EDT,08/13/2024 12:55:30 EDT
DELL240823C00103000,DELL240823C00103000,Buy,Filled,1,1,1.20,1.20,DAY,08/12/2024 13:35:55 EDT,08/12/2024 13:35:55 EDT
DELL240823C00102000,DELL240823C00102000,Buy,Cancelled,0,1,@1.35,,GTC,08/12/2024 13:27:49 EDT,
BMY240823C00047500,BMY240823C00047500,Buy,Cancelled,0,1,@0.530,,GTC,08/12/2024 13:22:11 EDT,
BMY240823C00047000,BMY240823C00047000,Buy,Cancelled,0,1,@0.740,,GTC,08/12/2024 13:22:00 EDT,
INTC Vertical,,Buy,Filled,1,1,0.330,0.330,DAY,08/07/2024 15:20:04 EDT,08/07/2024 15:20:05 EDT
,INTC240816C00020000,Buy,Filled,1,1,@0.350,0.350,DAY,08/07/2024 15:20:04 EDT,08/07/2024 15:20:05 EDT
,INTC240816C00022500,Sell,Filled,1,1,@0.020,0.020,DAY,08/07/2024 15:20:04 EDT,08/07/2024 15:20:05 EDT
MARA240816C00018000,MARA240816C00018000,Buy,Filled,1,1,@0.790,0.790,GTC,08/06/2024 12:23:02 EDT,08/06/2024 12:23:41 EDT
MARA240816C00017500,MARA240816C00017500,Buy,Cancelled,0,1,@0.780,,GTC,08/06/2024 12:18:48 EDT,
MARA240816C00018000,MARA240816C00018000,Buy,Cancelled,0,1,@0.680,,GTC,08/06/2024 12:18:25 EDT,
CMG240809C00054000,CMG240809C00054000,Sell,Filled,1,1,@1.25,1.25,DAY,08/06/2024 11:41:40 EDT,08/06/2024 11:44:23 EDT
CMG240809C00054000,CMG240809C00054000,Sell,Cancelled,0,1,@1.40,,DAY,08/06/2024 11:35:05 EDT,
INTC Vertical,,Buy,Filled,1,1,0.200,0.200,DAY,08/05/2024 15:40:52 EDT,08/05/2024 15:42:28 EDT
,INTC240816C00022500,Buy,Filled,1,1,@0.210,0.210,DAY,08/05/2024 15:40:52 EDT,08/05/2024 15:42:28 EDT
,INTC240809C00029500,Sell,Filled,1,1,@0.010,0.010,DAY,08/05/2024 15:40:52 EDT,08/05/2024 15:42:28 EDT
INTC Vertical,,Buy,Cancelled,0,1,@Market,0.000,DAY,08/05/2024 15:37:11 EDT,
,INTC240816C00022500,Buy,Cancelled,0,1,,0.000,DAY,08/05/2024 15:37:11 EDT,
,INTC240809C00029500,Sell,Cancelled,0,1,,0.000,DAY,08/05/2024 15:37:11 EDT,
CMG240809C00054000,CMG240809C00054000,Buy,Filled,1,1,@0.450,0.450,GTC,08/05/2024 13:06:42 EDT,08/05/2024 14:34:32 EDT
TSLA240809P00170000,TSLA240809P00170000,Buy,Cancelled,0,1,@0.620,,GTC,08/05/2024 12:56:59 EDT,
TSLA240809C00220000,TSLA240809C00220000,Sell,Filled,1,1,@0.490,0.490,DAY,08/05/2024 09:33:19 EDT,08/05/2024 09:33:19 EDT
TSLA240809C00220000,TSLA240809C00220000,Sell,Cancelled,0,1,@1.50,,DAY,08/05/2024 08:55:53 EDT,
TSLA240809C00220000,TSLA240809C00220000,Sell,Cancelled,0,1,@2.38,,DAY,08/05/2024 08:46:12 EDT,
TSLA240809C00220000,TSLA240809C00220000,Buy,Filled,1,1,@3.35,3.35,DAY,08/02/2024 11:01:56 EDT,08/02/2024 11:01:56 EDT
INTC240809C00029500,INTC240809C00029500,Buy,Filled,1,1,@1.52,1.52,GTC,08/01/2024 12:15:32 EDT,08/01/2024 12:19:26 EDT
NKE240809C00074000,NKE240809C00074000,Sell,Filled,1,1,@1.73,1.73,DAY,07/31/2024 10:32:02 EDT,07/31/2024 10:32:10 EDT
RIVN240802C00016500,RIVN240802C00016500,Sell,Filled,1,1,@0.520,0.520,DAY,07/31/2024 09:50:42 EDT,07/31/2024 09:51:39 EDT
CMG240809C00051000,CMG240809C00051000,Sell,Filled,1,1,@2.50,2.50,DAY,07/31/2024 09:43:43 EDT,07/31/2024 09:45:38 EDT
NKE240809C00074000,NKE240809C00074000,Sell,Filled,1,1,@2.00,2.00,DAY,07/31/2024 09:42:34 EDT,07/31/2024 14:57:34 EDT
NKE240809C00074000,NKE240809C00074000,Sell,Cancelled,0,1,1.00,,DAY,07/31/2024 09:42:34 EDT,
CMG240809C00051000,CMG240809C00051000,Sell,Cancelled,0,1,@3.00,,GTC,07/31/2024 09:41:22 EDT,
CMG240809C00051000,CMG240809C00051000,Sell,Cancelled,0,1,2.45,,GTC,07/31/2024 09:41:22 EDT,
NKE240809C00074000,NKE240809C00074000,Buy,Filled,2,2,@1.16,1.16,GTC,07/30/2024 13:13:05 EDT,07/30/2024 13:13:05 EDT
MRVL240809C00065000,MRVL240809C00065000,Buy,Cancelled,0,1,@1.16,,GTC,07/30/2024 13:11:11 EDT,
MRVL240809C00064000,MRVL240809C00064000,Buy,Cancelled,0,1,@1.59,,GTC,07/30/2024 13:11:04 EDT,
MRVL240809C00065000,MRVL240809C00065000,Buy,Cancelled,0,2,@1.25,,GTC,07/30/2024 13:10:06 EDT,
MRVL240809C00063000,MRVL240809C00063000,Buy,Cancelled,0,1,@1.97,,GTC,07/30/2024 13:09:23 EDT,
MRVL240809C00066000,MRVL240809C00066000,Sell,Filled,1,1,@1.25,1.25,DAY,07/30/2024 10:39:24 EDT,07/30/2024 10:39:24 EDT
CMG240809C00051000,CMG240809C00051000,Sell,Cancelled,0,1,@2.00,,DAY,07/30/2024 10:21:49 EDT,
RIVN240802C00016500,RIVN240802C00016500,Sell,Cancelled,0,1,@0.570,,DAY,07/30/2024 09:57:09 EDT,
MRVL240809C00066000,MRVL240809C00066000,Buy,Filled,1,1,@1.56,1.56,GTC,07/29/2024 11:13:15 EDT,07/29/2024 11:15:39 EDT
NVDA240809C00115000,NVDA240809C00115000,Sell,Filled,1,1,@3.91,3.91,DAY,07/29/2024 10:47:48 EDT,07/29/2024 10:55:41 EDT
NVDA240809C00115000,NVDA240809C00115000,Sell,Cancelled,0,1,@5.10,,DAY,07/29/2024 10:47:48 EDT,
CMG240809C00051000,CMG240809C00051000,Sell,Cancelled,0,1,0.850,,DAY,07/29/2024 10:47:19 EDT,
CMG240809C00051000,CMG240809C00051000,Sell,Cancelled,0,1,@1.80,,DAY,07/29/2024 10:47:19 EDT,
NVDA240809C00115000,NVDA240809C00115000,Buy,Filled,1,1,@4.50,4.50,GTC,07/29/2024 10:43:41 EDT,07/29/2024 10:43:41 EDT
NVDA240809C00115000,NVDA240809C00115000,Buy,Cancelled,0,1,@4.45,,GTC,07/29/2024 10:42:48 EDT,
RIVN240802C00016500,RIVN240802C00016500,Sell,Filled,2,2,@0.460,0.460,DAY,07/29/2024 09:55:54 EDT,07/29/2024 09:57:07 EDT
RIVN240802C00016500,RIVN240802C00016500,Sell,Cancelled,0,2,@0.620,,DAY,07/29/2024 09:55:54 EDT,
RIVN240802C00016500,RIVN240802C00016500,Buy,Filled,3,3,0.510,0.510,DAY,07/29/2024 09:38:44 EDT,07/29/2024 09:38:44 EDT
BBY240809C00088000,BBY240809C00088000,Sell,Filled,1,1,@1.18,1.18,DAY,07/29/2024 09:36:49 EDT,07/29/2024 09:36:49 EDT
BBY240809C00088000,BBY240809C00088000,Sell,Cancelled,0,1,0.820,,DAY,07/26/2024 13:38:24 EDT,
BBY240809C00088000,BBY240809C00088000,Sell,Cancelled,0,1,@3.40,,DAY,07/26/2024 13:38:24 EDT,
BBY240809C00088000,BBY240809C00088000,Buy,Filled,1,1,@1.73,1.73,GTC,07/26/2024 13:17:27 EDT,07/26/2024 13:36:43 EDT
CMG240809C00051000,CMG240809C00051000,Buy,Filled,1,1,@1.00,1.00,GTC,07/26/2024 12:50:03 EDT,07/26/2024 13:36:50 EDT
MNST240809C00051000,MNST240809C00051000,Buy,Cancelled,0,1,@0.750,,GTC,07/26/2024 10:53:55 EDT,
C240802C00065000,C240802C00065000,Sell,Filled,1,1,@1.00,1.00,GTC,07/25/2024 10:43:51 EDT,07/25/2024 12:36:35 EDT
GILD240802C00077000,GILD240802C00077000,Sell,Filled,1,1,@0.920,0.920,DAY,07/25/2024 10:34:00 EDT,07/25/2024 10:42:08 EDT
GILD240802C00077000,GILD240802C00077000,Sell,Cancelled,0,1,@2.13,,DAY,07/25/2024 10:34:00 EDT,
GILD240802C00077000,GILD240802C00077000,Sell,Cancelled,0,1,@2.80,,GTC,07/25/2024 10:31:56 EDT,
GILD240802C00077000,GILD240802C00077000,Sell,Cancelled,0,1,1.00,,GTC,07/25/2024 10:31:56 EDT,
GILD240802C00077000,GILD240802C00077000,Buy,Filled,1,1,@1.47,1.47,GTC,07/25/2024 10:28:21 EDT,07/25/2024 10:30:33 EDT
CSCO240802C00046500,CSCO240802C00046500,Sell,Filled,1,1,@1.68,1.68,DAY,07/25/2024 10:17:11 EDT,07/25/2024 10:18:33 EDT
CSCO240802C00046500,CSCO240802C00046500,Sell,Filled,1,1,@1.70,1.70,DAY,07/25/2024 10:16:54 EDT,07/25/2024 10:18:40 EDT
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,1,@2.20,,DAY,07/25/2024 09:55:36 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Filled,1,1,@1.20,1.20,DAY,07/25/2024 09:47:47 EDT,07/25/2024 09:47:47 EDT
NKE240802C00074000,NKE240802C00074000,Sell,Cancelled,0,1,@1.66,,DAY,07/24/2024 15:46:01 EDT,
NKE240802C00074000,NKE240802C00074000,Sell,Filled,1,1,@0.380,0.380,DAY,07/24/2024 15:46:01 EDT,07/24/2024 15:52:32 EDT
C240802C00065000,C240802C00065000,Sell,Cancelled,0,1,0.480,,DAY,07/24/2024 15:45:08 EDT,
C240802C00065000,C240802C00065000,Sell,Cancelled,0,1,@1.10,,DAY,07/24/2024 15:45:08 EDT,
SPY240729P00538000,SPY240729P00538000,Sell,Cancelled,0,1,1.16,,GTC,07/24/2024 15:36:46 EDT,
SPY240729P00538000,SPY240729P00538000,Sell,Filled,1,1,@2.20,2.20,GTC,07/24/2024 15:36:46 EDT,07/24/2024 15:52:09 EDT
SPY240729P00538000,SPY240729P00538000,Buy,Filled,1,1,@1.83,1.83,GTC,07/24/2024 14:55:23 EDT,07/24/2024 14:55:23 EDT
SPY240729P00540000,SPY240729P00540000,Buy,Cancelled,0,1,@1.70,,GTC,07/24/2024 14:54:17 EDT,
CHUY240816C00037500,CHUY240816C00037500,Sell,Filled,1,1,0.100,0.100,DAY,07/24/2024 13:30:13 EDT,07/24/2024 13:30:13 EDT
NKE Vertical,,Buy,Filled,1,1,@0.300,0.300,DAY,07/24/2024 12:12:54 EDT,07/24/2024 12:13:02 EDT
,NKE240802C00074000,Buy,Filled,1,1,@0.470,0.470,DAY,07/24/2024 12:12:54 EDT,07/24/2024 12:13:02 EDT
,NKE240802C00076000,Sell,Filled,1,1,@0.170,0.170,DAY,07/24/2024 12:12:54 EDT,07/24/2024 12:13:02 EDT
C240809C00065000,C240809C00065000,Buy,Cancelled,0,1,@0.750,,DAY,07/24/2024 12:08:23 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,1,0.700,,GTC,07/24/2024 12:04:14 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,1,@1.95,,GTC,07/24/2024 12:04:14 EDT,
C240802C00065000,C240802C00065000,Buy,Filled,1,1,@0.670,0.670,GTC,07/24/2024 10:52:40 EDT,07/24/2024 11:05:57 EDT
GILD240802C00073000,GILD240802C00073000,Buy,Cancelled,0,1,@0.550,,GTC,07/24/2024 10:17:04 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,2,0.410,,GTC,07/23/2024 13:31:31 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,2,@1.70,,GTC,07/23/2024 13:31:31 EDT,
NKE240802C00076000,NKE240802C00076000,Sell,Cancelled,0,2,@2.20,,GTC,07/23/2024 13:29:17 EDT,
NKE240802C00076000,NKE240802C00076000,Sell,Filled,2,2,@0.280,0.280,GTC,07/23/2024 13:29:17 EDT,07/24/2024 09:31:38 EDT
C240802C00065000,C240802C00065000,Sell,Filled,1,1,@0.730,0.730,GTC,07/23/2024 13:28:18 EDT,07/24/2024 09:48:16 EDT
C240802C00065000,C240802C00065000,Sell,Cancelled,0,1,@2.20,,GTC,07/23/2024 13:28:18 EDT,
C240802C00065000,C240802C00065000,Buy,Filled,1,1,@1.00,1.00,DAY,07/23/2024 11:32:19 EDT,07/23/2024 11:33:00 EDT
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,3,0.520,,GTC,07/23/2024 10:23:22 EDT,
CSCO240802C00046500,CSCO240802C00046500,Sell,Cancelled,0,3,@1.50,,GTC,07/23/2024 10:23:22 EDT,
NKE240802C00076000,NKE240802C00076000,Buy,Filled,3,3,@0.640,0.640,GTC,07/23/2024 10:15:52 EDT,07/23/2024 10:27:12 EDT
C240802P00065000,C240802P00065000,Sell,Filled,2,2,@1.03,1.03,GTC,07/23/2024 10:06:41 EDT,07/23/2024 10:07:53 EDT
CSCO240802C00046500,CSCO240802C00046500,Buy,Filled,3,3,@0.790,0.790,GTC,07/23/2024 09:52:44 EDT,07/23/2024 09:55:02 EDT
LCID240726C00004500,LCID240726C00004500,Sell,Filled,1,1,0.020,0.020,DAY,07/23/2024 09:31:33 EDT,07/23/2024 09:31:34 EDT
C240802P00065000,C240802P00065000,Buy,Filled,2,2,@1.11,1.11,GTC,07/22/2024 10:25:43 EDT,07/22/2024 10:25:43 EDT
C240802C00065000,C240802C00065000,Buy,Cancelled,0,1,@1.10,,GTC,07/22/2024 10:21:26 EDT,
C240802P00065000,C240802P00065000,Sell,Filled,2,2,1.13,1.13,DAY,07/22/2024 10:21:10 EDT,07/22/2024 10:21:10 EDT
C240802P00065000,C240802P00065000,Buy,Filled,2,2,1.03,1.03,DAY,07/22/2024 09:53:34 EDT,07/22/2024 09:53:34 EDT
CSCO240802C00048000,CSCO240802C00048000,Buy,Cancelled,0,3,@0.450,,GTC,07/19/2024 23:44:42 EDT,
RIVN240726C00022000,RIVN240726C00022000,Sell,Filled,1,1,0.020,0.020,DAY,07/19/2024 12:40:13 EDT,07/19/2024 12:40:13 EDT
PYPL240726C00062000,PYPL240726C00062000,Sell,Filled,1,1,0.320,0.320,DAY,07/19/2024 10:07:24 EDT,07/19/2024 10:07:24 EDT
CHUY240816C00037500,CHUY240816C00037500,Buy,Filled,1,1,@0.200,0.200,GTC,07/19/2024 08:36:35 EDT,07/19/2024 09:54:00 EDT
PYPL240726C00062000,PYPL240726C00062000,Sell,Cancelled,0,1,@0.460,,GTC,07/19/2024 08:29:29 EDT,
NKE240802C00073000,NKE240802C00073000,Buy,Cancelled,0,1,@1.20,,GTC,07/19/2024 08:20:11 EDT,
PYPL240726C00062000,PYPL240726C00062000,Buy,Filled,1,1,@1.05,1.05,GTC,07/17/2024 10:21:09 EDT,07/17/2024 10:29:01 EDT
LCID240726C00004500,LCID240726C00004500,Buy,Filled,1,1,@0.160,0.160,GTC,07/17/2024 10:18:46 EDT,07/17/2024 10:18:46 EDT
RIVN240719C00017000,RIVN240719C00017000,Sell,Filled,1,1,@1.18,1.18,DAY,07/17/2024 09:44:01 EDT,07/17/2024 09:44:01 EDT
BMY240719C00041500,BMY240719C00041500,Sell,Filled,1,1,@1.00,1.00,DAY,07/17/2024 09:43:36 EDT,07/17/2024 09:50:07 EDT
BMY240719C00041500,BMY240719C00041500,Sell,Filled,1,1,@0.850,0.850,DAY,07/17/2024 09:40:11 EDT,07/17/2024 09:41:18 EDT
BMY240719C00041500,BMY240719C00041500,Sell,Filled,1,1,@0.660,0.660,DAY,07/17/2024 09:39:05 EDT,07/17/2024 09:39:05 EDT
BMY240719C00041500,BMY240719C00041500,Sell,Filled,1,1,@0.370,0.370,DAY,07/17/2024 09:31:37 EDT,07/17/2024 09:31:37 EDT
RIVN240726C00022000,RIVN240726C00022000,Buy,Filled,1,1,@0.350,0.350,DAY,07/12/2024 13:40:10 EDT,07/12/2024 13:40:10 EDT
BMY240719C00041500,BMY240719C00041500,Buy,Filled,4,4,@0.150,0.150,GTC,07/08/2024 18:51:32 EDT,07/09/2024 09:46:00 EDT
RIVN240719C00017000,RIVN240719C00017000,Buy,Filled,1,1,@0.300,0.300,GTC,07/08/2024 18:45:57 EDT,07/09/2024 09:31:25 EDT
INTC240712C00033000,INTC240712C00033000,Sell,Filled,1,1,0.550,0.550,DAY,07/08/2024 09:30:58 EDT,07/08/2024 09:30:58 EDT
INTC240712C00031500,INTC240712C00031500,Sell,Filled,1,1,@1.64,1.64,DAY,07/08/2024 09:25:54 EDT,07/08/2024 09:30:01 EDT
INTC240712C00033000,INTC240712C00033000,Buy,Filled,1,1,@0.220,0.220,DAY,07/05/2024 14:57:12 EDT,07/05/2024 15:52:10 EDT
INTC240712C00031500,INTC240712C00031500,Sell,Filled,1,1,@1.01,1.01,DAY,07/05/2024 11:46:04 EDT,07/05/2024 11:46:04 EDT
NVDA240705C00131000,NVDA240705C00131000,Sell,Filled,1,1,@0.040,0.040,DAY,07/05/2024 11:01:29 EDT,07/05/2024 11:01:29 EDT
NVDA240705C00131000,NVDA240705C00131000,Buy,Filled,1,1,@0.410,0.410,DAY,07/03/2024 12:59:33 EDT,07/03/2024 12:59:33 EDT
INTC240712C00031500,INTC240712C00031500,Sell,Filled,1,1,@0.400,0.400,DAY,07/03/2024 12:59:06 EDT,07/03/2024 12:59:06 EDT
WULF240712C00006000,WULF240712C00006000,Buy,Cancelled,0,3,@0.050,,GTC,07/02/2024 14:44:52 EDT,
INTC240712C00031500,INTC240712C00031500,Buy,Filled,3,3,@0.340,0.340,GTC,07/02/2024 11:20:03 EDT,07/02/2024 11:20:03 EDT
TSLA240705C00240000,TSLA240705C00240000,Buy,Cancelled,0,1,@1.04,,GTC,07/02/2024 11:16:15 EDT,
EBAY240705C00057000,EBAY240705C00057000,Sell,Cancelled,0,1,@0.090,,GTC,07/02/2024 11:10:52 EDT,
WULF240705C00005000,WULF240705C00005000,Sell,Filled,1,1,0.250,0.250,DAY,07/02/2024 11:08:05 EDT,07/02/2024 11:08:05 EDT
INTC240712C00031500,INTC240712C00031500,Buy,Cancelled,0,1,@0.320,,GTC,07/02/2024 10:49:03 EDT,
INTC240628C00031500,INTC240628C00031500,Sell,Cancelled,0,2,@0.030,,DAY,06/28/2024 12:07:09 EDT,
INTC240628C00031500,INTC240628C00031500,Sell,Cancelled,0,2,0.010,,DAY,06/28/2024 12:07:09 EDT,
INTC Vertical,,Buy,Filled,2,2,0.010,0.010,DAY,06/28/2024 11:24:54 EDT,06/28/2024 11:26:30 EDT
,INTC240628C00031500,Buy,Filled,2,2,@0.020,0.020,DAY,06/28/2024 11:24:54 EDT,06/28/2024 11:26:30 EDT
,INTC240628C00033500,Sell,Filled,2,2,@0.010,0.010,DAY,06/28/2024 11:24:54 EDT,06/28/2024 11:26:30 EDT
BILI240628P00015000,BILI240628P00015000,Buy,Cancelled,0,1,@0.010,,DAY,06/27/2024 14:29:04 EDT,
INTC Vertical,,Buy,Cancelled,0,1,@0.040,0.000,DAY,06/27/2024 10:08:30 EDT,
,INTC240705C00033000,Buy,Cancelled,0,1,,0.000,DAY,06/27/2024 10:08:30 EDT,
,INTC240628C00033500,Sell,Cancelled,0,1,,0.000,DAY,06/27/2024 10:08:30 EDT,
EBAY Calendar,,Buy,Filled,1,1,@0.060,0.060,DAY,06/26/2024 08:57:21 EDT,06/26/2024 09:30:08 EDT
,EBAY240705C00057000,Buy,Filled,1,1,@0.080,0.080,DAY,06/26/2024 08:57:21 EDT,06/26/2024 09:30:08 EDT
,EBAY240628C00057000,Sell,Filled,1,1,@0.020,0.020,DAY,06/26/2024 08:57:21 EDT,06/26/2024 09:30:08 EDT
EBAY240628C00056000,EBAY240628C00056000,Sell,Filled,1,1,@0.110,0.110,DAY,06/25/2024 11:01:38 EDT,06/25/2024 11:10:51 EDT
EBAY240628C00056000,EBAY240628C00056000,Sell,Cancelled,0,1,@0.210,,DAY,06/25/2024 11:01:38 EDT,
EBAY240628C00056000,EBAY240628C00056000,Sell,Cancelled,0,1,@0.300,,DAY,06/24/2024 09:34:56 EDT,
EBAY240628C00056000,EBAY240628C00056000,Sell,Cancelled,0,1,0.090,,DAY,06/24/2024 09:34:56 EDT,
INTC240628C00033500,INTC240628C00033500,Buy,Filled,2,2,@0.040,0.040,DAY,06/24/2024 08:24:13 EDT,06/24/2024 09:39:36 EDT
EBAY Calendar,,Buy,Filled,1,1,0.160,0.160,DAY,06/21/2024 15:18:45 EDT,06/21/2024 15:18:46 EDT
,EBAY240628C00056000,Buy,Filled,1,1,@0.170,0.170,DAY,06/21/2024 15:18:45 EDT,06/21/2024 15:18:46 EDT
,EBAY240621C00055000,Sell,Filled,1,1,@0.010,0.010,DAY,06/21/2024 15:18:45 EDT,06/21/2024 15:18:46 EDT
EBAY240621C00055000,EBAY240621C00055000,Sell,Cancelled,0,1,@Market,,DAY,06/21/2024 14:58:40 EDT,
WULF240705C00005000,WULF240705C00005000,Buy,Filled,1,1,@0.150,0.150,DAY,06/21/2024 11:43:45 EDT,06/21/2024 15:58:46 EDT
WULF240712C00006500,WULF240712C00006500,Buy,Cancelled,0,2,@0.050,,DAY,06/21/2024 11:39:44 EDT,
BMY240628C00042000,BMY240628C00042000,Sell,Filled,1,1,@0.400,0.400,DAY,06/21/2024 09:38:54 EDT,06/21/2024 09:38:54 EDT
EBAY240621C00055000,EBAY240621C00055000,Sell,Cancelled,0,1,0.020,,DAY,06/20/2024 14:22:28 EDT,
EBAY240621C00055000,EBAY240621C00055000,Sell,Cancelled,0,1,@0.100,,DAY,06/20/2024 14:22:28 EDT,
EBAY240621C00055000,EBAY240621C00055000,Buy,Filled,1,1,0.070,0.070,DAY,06/20/2024 10:46:38 EDT,06/20/2024 10:46:38 EDT
EBAY240628C00057000,EBAY240628C00057000,Buy,Filled,1,1,@0.110,0.110,DAY,06/20/2024 10:45:40 EDT,06/20/2024 10:45:40 EDT
BMY240621C00041500,BMY240621C00041500,Sell,Filled,1,1,@0.190,0.190,DAY,06/18/2024 14:34:01 EDT,06/18/2024 14:34:01 EDT
BMY240621C00041500,BMY240621C00041500,Sell,Cancelled,0,1,@0.400,,GTC,06/18/2024 14:27:54 EDT,
BMY240621C00041500,BMY240621C00041500,Sell,Cancelled,0,1,0.100,,GTC,06/18/2024 14:27:54 EDT,
BMY Vertical,,Buy,Filled,1,1,0.070,0.070,DAY,06/18/2024 13:18:04 EDT,06/18/2024 13:18:04 EDT
,BMY240621C00041500,Buy,Filled,1,1,@0.120,0.120,DAY,06/18/2024 13:18:04 EDT,06/18/2024 13:18:04 EDT
,BMY240621C00042000,Sell,Filled,1,1,@0.050,0.050,DAY,06/18/2024 13:18:04 EDT,06/18/2024 13:18:04 EDT
BMY240621C00042000,BMY240621C00042000,Buy,Filled,1,1,@0.190,0.190,DAY,06/17/2024 09:55:30 EDT,06/17/2024 09:57:13 EDT
BMY240628C00042000,BMY240628C00042000,Buy,Filled,1,1,@0.300,0.300,DAY,06/17/2024 09:52:28 EDT,06/17/2024 10:07:44 EDT
